,Sentence,Word,Entity,postag,bio_tag
38619,239,.,O,.,O
38620,239,support,O,NN,O
38621,239,hypothesis,O,NN,O
38622,239,long-term,O,JJ,O
38623,239,exercise,O,NN,O
38624,239,influences,O,NNS,O
38625,239,serum,O,NN,O
38626,239,prolactin,O,NN,O
38627,239,concentrations,O,NNS,O
38628,239,.,O,.,O
38629,240,nearly,O,RB,O
38630,240,35,O,CD,O
38631,240,men,O,NNS,O
38632,240,treated,O,VBN,O
38633,240,prostate,DI,NN,B-DI
38634,240,cancer,DI,NN,I-DI
38635,240,prca,O,NN,O
38636,240,experience,O,NN,O
38637,240,biochemically,O,RB,O
38638,240,defined,O,VBN,O
38639,240,recurrence,O,NN,O
38640,240,noted,O,VBN,O
38641,240,rise,O,NN,O
38642,240,psa,O,NN,O
38643,240,within,O,IN,O
38644,240,10,O,CD,O
38645,240,years,O,NNS,O
38646,240,definitive,O,JJ,O
38647,240,therapy.,O,NN,O
38648,240,diet,O,NN,O
38649,240,physical,O,JJ,O
38650,240,activity,O,NN,O
38651,240,stress,NPI,NN,B-NPI
38652,240,reduction,NPI,NN,I-NPI
38653,240,may,O,MD,O
38654,240,affect,O,NN,O
38655,240,tumor,O,NN,O
38656,240,promotion,O,NN,O
38657,240,progression.,O,NN,O
38658,240,results,O,NNS,O
38659,240,discussed,O,VBN,O
38660,240,context,O,NN,O
38661,240,conventional,O,JJ,O
38662,240,strategies,O,NNS,O
38663,240,aggressive,O,JJ,O
38664,240,conducted,O,VBN,O
38665,240,mid-2000s.,O,NN,O
38666,240,positive,O,JJ,O
38667,240,health,O,NN,O
38668,240,changes,O,NNS,O
38669,240,number,O,NN,O
38670,240,lifestyle,O,NN,O
38671,240,parameters,O,NNS,O
38672,240,observed,O,VBN,O
38673,240,intervention,O,NN,O
38674,240,increased,O,VBN,O
38675,240,fruit,O,NN,O
38676,240,reduced,O,VBN,O
38677,240,saturated,O,VBN,O
38678,240,fat,O,NN,O
38679,240,intakes,O,NNS,O
38680,240,associated,O,VBN,O
38681,240,maintaining,O,VBG,O
38682,240,psa,O,NN,O
38683,240,levels,O,NNS,O
38684,240,men,O,NNS,O
38685,240,biochemically,O,RB,O
38686,240,recurrent,O,NN,O
38687,240,disease.,O,NN,O
38688,240,intervention,O,NN,O
38689,240,groups,O,NNS,O
38690,240,differ,O,NN,O
38691,240,statistically,O,RB,O
38692,240,demographic,O,JJ,O
38693,240,disease-related,O,JJ,O
38694,240,factor.,O,NN,O
38695,240,although,O,IN,O
38696,240,intervention,O,NN,O
38697,240,group,O,NN,O
38698,240,experienced,O,JJ,O
38699,240,decreases,O,NNS,O
38700,240,39,O,CD,O
38701,240,intakes,O,NNS,O
38702,240,saturated,O,VBN,O
38703,240,fatty,O,NN,O
38704,240,acid,O,NN,O
38705,240,sfa,O,NN,O
38706,240,percent,O,NN,O
38707,240,total,O,JJ,O
38708,240,calories,O,NNS,O
38709,240,p0.0001,O,NN,O
38710,240,12,O,CD,O
38711,240,total,O,JJ,O
38712,240,energy,O,NN,O
38713,240,intake,O,NN,O
38714,240,218,O,CD,O
38715,240,kcalday,O,NN,O
38716,240,p0.05,O,NN,O
38717,240,difference,O,NN,O
38718,240,psa,O,NN,O
38719,240,change,O,NN,O
38720,240,observed,O,VBN,O
38721,240,intervention,O,NN,O
38722,240,status.,O,NN,O
38723,240,signal,O,NN,O
38724,240,detection,O,NN,O
38725,240,methods,O,NNS,O
38726,240,indicated,O,VBN,O
38727,240,men,O,NNS,O
38728,240,increasing,O,VBG,O
38729,240,consumption,O,NN,O
38730,240,fruit,O,NN,O
38731,240,56,O,CD,O
38732,240,experienced,O,JJ,O
38733,240,rise,O,NN,O
38734,240,psa,O,NN,O
38735,240,vs.,O,NN,O
38736,240,29,O,CD,O
38737,240,men,O,NNS,O
38738,240,increase,O,NN,O
38739,240,fruit,O,NN,O
38740,240,intake,O,NN,O
38741,240,.,O,.,O
38742,240,among,O,IN,O
38743,240,men,O,NNS,O
38744,240,increased,O,VBN,O
38745,240,fruit,O,NN,O
38746,240,fiber,O,NN,O
38747,240,intakes,O,NNS,O
38748,240,psa,O,NN,O
38749,240,increased,O,VBN,O
38750,240,83,O,CD,O
38751,240,participants,O,NNS,O
38752,240,also,O,RB,O
38753,240,increased,O,VBN,O
38754,240,saturated,O,VBN,O
38755,240,fatty,O,NN,O
38756,240,acid,O,NN,O
38757,240,intake,O,NN,O
38758,240,vs.,O,NN,O
38759,240,44,O,CD,O
38760,240,participants,O,NNS,O
38761,240,decreased,O,VBN,O
38762,240,maintained,O,VBN,O
38763,240,saturated,O,VBN,O
38764,240,fatty,O,NN,O
38765,240,acid,O,NN,O
38766,240,intake,O,NN,O
38767,240,.,O,.,O
38768,240,trial,O,NN,O
38769,240,intensive,O,JJ,O
38770,240,diet,O,NN,O
38771,240,physical,O,JJ,O
38772,240,activity,O,NN,O
38773,240,meditation,O,NN,O
38774,240,intervention,O,NN,O
38775,240,conducted,O,VBN,O
38776,240,men,O,NNS,O
38777,240,rising,O,VBG,O
38778,240,post-treatment,O,NN,O
38779,240,psa,O,NN,O
38780,240,definitive,O,JJ,O
38781,240,prca.,O,NN,O
38782,240,intention-to-treat,O,NN,O
38783,240,methods,O,NNS,O
38784,240,used,O,VBN,O
38785,240,compare,O,NN,O
38786,240,usual,O,JJ,O
38787,240,care,O,NN,O
38788,240,intervention,O,NN,O
38789,240,47,O,CD,O
38790,240,men,O,NNS,O
38791,240,complete,O,JJ,O
38792,240,data.,O,NN,O
38793,240,signal,O,NN,O
38794,240,detection,O,NN,O
38795,240,methods,O,NNS,O
38796,240,used,O,VBN,O
38797,240,identify,O,VB,O
38798,240,dietary,O,JJ,O
38799,240,factors,O,NNS,O
38800,240,associated,O,VBN,O
38801,240,psa,O,NN,O
38802,240,change,O,NN,O
38803,240,.,O,.,O
38804,241,purpose,O,NN,O
38805,241,report,O,NN,O
38806,241,identify,O,VB,O
38807,241,factors,O,NNS,O
38808,241,associated,O,VBN,O
38809,241,attrition,O,NN,O
38810,241,adherence,O,NN,O
38811,241,young,O,JJ,O
38812,241,women,O,NNS,O
38813,241,16-week,O,JJ,O
38814,241,aerobic,NPI,NN,B-NPI
38815,241,exercise,O,NN,O
38816,241,intervention,O,NN,O
38817,241,biomarkers,O,NNS,O
38818,241,associated,O,VBN,O
38819,241,breast,DI,NN,B-DI
38820,241,cancer,DI,NN,I-DI
38821,241,risk.,O,NN,O
38822,241,exercise,O,NN,O
38823,241,group,O,NN,O
38824,241,prescribed,O,NNS,O
38825,241,progressive,O,NN,O
38826,241,weight-bearing,O,NN,O
38827,241,aerobic,NPI,NN,B-NPI
38828,241,exercise,O,NN,O
38829,241,program,O,NN,O
38830,241,consisting,O,VBG,O
38831,241,30,O,CD,O
38832,241,minute,O,NN,O
38833,241,workouts,O,NNS,O
38834,241,5,O,CD,O
38835,241,timeswk,O,NN,O
38836,241,16,O,CD,O
38837,241,weeks.,O,NN,O
38838,241,adherence,O,NN,O
38839,241,calculated,O,VBN,O
38840,241,average,O,JJ,O
38841,241,minutes,O,NNS,O
38842,241,exercise,O,NN,O
38843,241,per,O,IN,O
38844,241,week,O,NN,O
38845,241,participation,O,NN,O
38846,241,study.,O,NN,O
38847,241,total,O,JJ,O
38848,241,212,O,CD,O
38849,241,women,O,NNS,O
38850,241,exercise,O,NN,O
38851,241,intervention,O,NN,O
38852,241,46,O,CD,O
38853,241,dropped,O,VBD,O
38854,241,82.5,O,CD,O
38855,241,dropped,O,VBD,O
38856,241,earlier,O,RBR,O
38857,241,stages,O,NNS,O
38858,241,exercise,O,NN,O
38859,241,suggesting,O,VBG,O
38860,241,reasons,O,NNS,O
38861,241,withdrawal,O,NN,O
38862,241,may,O,MD,O
38863,241,related,O,JJ,O
38864,241,difficulties,O,NNS,O
38865,241,initiating,O,VBG,O
38866,241,physical,O,JJ,O
38867,241,activity.,O,NN,O
38868,241,time,O,NN,O
38869,241,commitment,O,NN,O
38870,241,lack,O,NN,O
38871,241,time,O,NN,O
38872,241,primary,O,NN,O
38873,241,reason,O,NN,O
38874,241,withdrawal.,O,NN,O
38875,241,drop,O,NN,O
38876,241,outs,O,NNS,O
38877,241,reported,O,VBD,O
38878,241,lower,O,JJR,O
38879,241,physical,O,JJ,O
38880,241,activity,O,NN,O
38881,241,baseline,O,NN,O
38882,241,completers,O,NNS,O
38883,241,p.0007,O,NN,O
38884,241,.,O,.,O
38885,241,although,O,IN,O
38886,241,78,O,CD,O
38887,241,212,O,CD,O
38888,241,participants,O,NNS,O
38889,241,completed,O,VBN,O
38890,241,exercise,O,NN,O
38891,241,intervention,O,NN,O
38892,241,4.7,O,CD,O
38893,241,participants,O,NNS,O
38894,241,exercised,O,VBN,O
38895,241,least,O,JJS,O
38896,241,150,O,CD,O
38897,241,minwk,O,NN,O
38898,241,entire,O,JJ,O
38899,241,period.,O,NN,O
38900,241,predictors,O,NNS,O
38901,241,adherence,O,NN,O
38902,241,self-reported,O,JJ,O
38903,241,physical,O,JJ,O
38904,241,activity,O,NN,O
38905,241,baseline,O,NN,O
38906,241,depression,O,NN,O
38907,241,scores.,O,NN,O
38908,241,conclude,O,NN,O
38909,241,predictors,O,NNS,O
38910,241,adherence,O,NN,O
38911,241,exercise,O,NN,O
38912,241,population,O,NN,O
38913,241,young,O,JJ,O
38914,241,women,O,NNS,O
38915,241,similar,O,JJ,O
38916,241,reported,O,VBD,O
38917,241,older,O,JJR,O
38918,241,adults.,O,NN,O
38919,241,also,O,RB,O
38920,241,found,O,NN,O
38921,241,young,O,JJ,O
38922,241,women,O,NNS,O
38923,241,likely,O,JJ,O
38924,241,exercise,O,NN,O
38925,241,moderate,O,NN,O
38926,241,vigorous,O,JJ,O
38927,241,intensity,O,NN,O
38928,241,90,O,CD,O
38929,241,120,O,CD,O
38930,241,min,O,NN,O
38931,241,rather,O,RB,O
38932,241,150,O,CD,O
38933,241,min,O,NN,O
38934,241,per,O,IN,O
38935,241,week,O,NN,O
38936,241,even,O,RB,O
38937,241,participating,O,VBG,O
38938,241,highly,O,RB,O
38939,241,structured,O,VBN,O
38940,241,exercise,O,NN,O
38941,241,intervention,O,NN,O
38942,241,.,O,.,O
38943,242,recruited,O,VBN,O
38944,242,persons,O,NNS,O
38945,242,increased,O,VBN,O
38946,242,risk,O,NN,O
38947,242,colon,DI,NN,B-DI
38948,242,cancer,DI,NN,I-DI
38949,242,intensive,O,JJ,O
38950,242,dietary,NPI,JJ,B-NPI
38951,242,intervention,O,NN,O
38952,242,required,O,VBN,O
38953,242,biopsies,O,NNS,O
38954,242,colon,DI,NN,B-DI
38955,242,flexible,O,JJ,O
38956,242,sigmoidoscopy,O,NN,O
38957,242,baseline,O,NN,O
38958,242,six,O,CD,O
38959,242,months,O,NNS,O
38960,242,intervention.,O,NN,O
38961,242,total,O,JJ,O
38962,242,1314,O,CD,O
38963,242,individuals,O,NNS,O
38964,242,contacted,O,VBN,O
38965,242,16,O,CD,O
38966,242,individuals,O,NNS,O
38967,242,indicated,O,VBN,O
38968,242,sigmoidoscopy,O,NN,O
38969,242,procedure,O,NN,O
38970,242,obstacle,O,NN,O
38971,242,participation.,O,NN,O
38972,242,total,O,JJ,O
38973,242,270,O,CD,O
38974,242,individuals,O,NNS,O
38975,242,completed,O,VBN,O
38976,242,screening,O,VBG,O
38977,242,visit,O,NN,O
38978,242,signed,O,VBN,O
38979,242,screening,O,VBG,O
38980,242,consent,O,NN,O
38981,242,form.,O,NN,O
38982,242,inquiries,O,NNS,O
38983,242,tended,O,VBD,O
38984,242,fewer,O,JJR,O
38985,242,winter,O,NN,O
38986,242,late,O,RB,O
38987,242,summer.,O,NN,O
38988,242,failure,O,NN,O
38989,242,return,O,NN,O
38990,242,food,O,NN,O
38991,242,records,O,NNS,O
38992,242,common,O,JJ,O
38993,242,reason,O,NN,O
38994,242,exclusion.,O,NN,O
38995,242,dietary,NPI,JJ,B-NPI
38996,242,recall,O,NN,O
38997,242,enrollment,O,NN,O
38998,242,indicated,O,VBN,O
38999,242,subjects,O,NNS,O
39000,242,consuming,O,VBG,O
39001,242,significantly,O,RB,O
39002,242,vegetables,O,NNS,O
39003,242,lower,O,JJR,O
39004,242,sodium,O,NN,O
39005,242,lower,O,JJR,O
39006,242,glycemic,O,NN,O
39007,242,load,O,NN,O
39008,242,day,O,NN,O
39009,242,starting,O,VBG,O
39010,242,vs.,O,NN,O
39011,242,eligibility,O,NN,O
39012,242,phase,O,NN,O
39013,242,might,O,MD,O
39014,242,impact,O,NN,O
39015,242,biomarker,O,NN,O
39016,242,measures.,O,NN,O
39017,242,makes,O,VBZ,O
39018,242,important,O,JJ,O
39019,242,capture,O,NN,O
39020,242,dietary,NPI,JJ,B-NPI
39021,242,changes,O,NNS,O
39022,242,period,O,NN,O
39023,242,determination,O,NN,O
39024,242,eligibility,O,NN,O
39025,242,enrollment.,O,NN,O
39026,242,subjects,O,NNS,O
39027,242,n120,O,NN,O
39028,242,follow,O,VB,O
39029,242,healthy,O,JJ,O
39030,242,eating,O,VBG,O
39031,242,mediterranean,NPI,NN,B-NPI
39032,242,diet,O,NN,O
39033,242,required,O,VBN,O
39034,242,substantial,O,JJ,O
39035,242,dietary,NPI,JJ,B-NPI
39036,242,record-keeping.,O,NN,O
39037,242,completion,O,NN,O
39038,242,rate,O,NN,O
39039,242,78,O,CD,O
39040,242,subjects,O,NNS,O
39041,242,reported,O,VBD,O
39042,242,high,O,JJ,O
39043,242,satisfaction,O,NN,O
39044,242,participation.,O,NN,O
39045,242,93,O,CD,O
39046,242,individuals,O,NNS,O
39047,242,completed,O,VBN,O
39048,242,one,O,CD,O
39049,242,refused,O,VBD,O
39050,242,flexible,O,JJ,O
39051,242,sigmoidoscopy,O,NN,O
39052,242,final,O,JJ,O
39053,242,visit.,O,NN,O
39054,242,findings,O,NNS,O
39055,242,suggest,O,NN,O
39056,242,flexible,O,JJ,O
39057,242,sigmoidoscopy,O,NN,O
39058,242,appear,O,VB,O
39059,242,barrier,O,NN,O
39060,242,recruitment,O,NN,O
39061,242,high-risk,O,NN,O
39062,242,individuals,O,NNS,O
39063,242,intensive,O,JJ,O
39064,242,dietary,NPI,JJ,B-NPI
39065,242,intervention,O,NN,O
39066,242,trial,O,NN,O
39067,242,completing,O,VBG,O
39068,242,food,O,NN,O
39069,242,records,O,NNS,O
39070,242,.,O,.,O
39071,243,couples,O,NNS,O
39072,243,recruited,O,VBN,O
39073,243,time,O,NN,O
39074,243,patient,O,NN,O
39075,243,first,O,RB,O
39076,243,prescribed,O,NNS,O
39077,243,adt,O,NN,O
39078,243,group.,O,NN,O
39079,243,group,DI,NN,B-DI
39080,243,asked,O,VBN,O
39081,243,read,O,NN,O
39082,243,educational,NPI,JJ,B-NPI
39083,243,guide,NPI,NN,I-NPI
39084,243,participate,O,VB,O
39085,243,educational,NPI,JJ,B-NPI
39086,243,session,O,NN,O
39087,243,designed,O,VBN,O
39088,243,inform,O,NN,O
39089,243,couples,O,NNS,O
39090,243,possible,O,JJ,O
39091,243,adt,O,NN,O
39092,243,side,O,NN,O
39093,243,management,O,NN,O
39094,243,strategies.,O,NN,O
39095,243,assess,O,NN,O
39096,243,changes,O,NNS,O
39097,243,couples,O,NNS,O
39098,243,relationships,O,NNS,O
39099,243,administered,O,VBN,O
39100,243,dyadic,O,NN,O
39101,243,adjustment,O,NN,O
39102,243,scale,O,NN,O
39103,243,personal,O,JJ,O
39104,243,assessment,O,NN,O
39105,243,intimacy,O,NN,O
39106,243,relationships,O,NNS,O
39107,243,questionnaire,O,NN,O
39108,243,prior,O,RB,O
39109,243,randomization,O,NN,O
39110,243,6,O,CD,O
39111,243,months.,O,NN,O
39112,243,androgen,O,NN,O
39113,243,deprivation,O,NN,O
39114,243,therapy,O,NN,O
39115,243,adt,O,NN,O
39116,243,prostate,DI,NN,B-DI
39117,243,cancer,DI,NN,I-DI
39118,243,associated,O,VBN,O
39119,243,many,O,JJ,O
39120,243,side,O,NN,O
39121,243,tend,O,NN,O
39122,243,erode,O,NN,O
39123,243,couples,O,NNS,O
39124,243,intimacy.,O,NN,O
39125,243,piloted,O,VBN,O
39126,243,controlled,O,VBN,O
39127,243,trial,O,NN,O
39128,243,investigate,O,NN,O
39129,243,effect,O,NN,O
39130,243,educational,NPI,JJ,B-NPI
39131,243,intervention,O,NN,O
39132,243,designed,O,VBN,O
39133,243,preserve,O,NN,O
39134,243,couples,O,NNS,O
39135,243,intimacy,O,NN,O
39136,243,face,O,NN,O
39137,243,adt.,O,NN,O
39138,243,adt,O,NN,O
39139,243,places,O,NNS,O
39140,243,considerable,O,JJ,O
39141,243,strain,O,NN,O
39142,243,intimate,O,NN,O
39143,243,relationships,O,NNS,O
39144,243,particularly,O,RB,O
39145,243,partners.,O,NN,O
39146,243,appears,O,VBZ,O
39147,243,receive,O,NN,O
39148,243,help,O,NN,O
39149,243,anticipating,O,VBG,O
39150,243,managing,O,VBG,O
39151,243,adt,O,NN,O
39152,243,related,O,JJ,O
39153,243,changes,O,NNS,O
39154,243,report,O,NN,O
39155,243,better,O,RBR,O
39156,243,dyadic,O,NN,O
39157,243,adjustment,O,NN,O
39158,243,closer,O,NN,O
39159,243,intimacy.,O,NN,O
39160,243,efforts,O,NNS,O
39161,243,needed,O,VBN,O
39162,243,develop,O,VB,O
39163,243,interventions,O,NNS,O
39164,243,benefit,O,NN,O
39165,243,partners.,O,NN,O
39166,243,conclude,O,NN,O
39167,243,intervention,O,NN,O
39168,243,holds,O,VBZ,O
39169,243,promise,O,NN,O
39170,243,full-scale,O,JJ,O
39171,243,evaluation,O,NN,O
39172,243,intervention,O,NN,O
39173,243,feasible,O,JJ,O
39174,243,warranted.,O,NN,O
39175,243,results,O,NNS,O
39176,243,statistically,O,RB,O
39177,243,trends,O,NNS,O
39178,243,effect,O,NN,O
39179,243,sizes,O,NNS,O
39180,243,suggest,O,NN,O
39181,243,educational,NPI,JJ,B-NPI
39182,243,intervention,O,NN,O
39183,243,helped,O,VBD,O
39184,243,attenuate,O,NN,O
39185,243,declines,O,NNS,O
39186,243,intimacy,O,NN,O
39187,243,partners.,O,NN,O
39188,243,couples,O,NNS,O
39189,243,participated,O,VBD,O
39190,243,intervention,O,NN,O
39191,243,successful,O,JJ,O
39192,243,maintaining,O,VBG,O
39193,243,sexual,O,JJ,O
39194,243,activity,O,NN,O
39195,243,couples,O,NNS,O
39196,243,group,DI,NN,B-DI
39197,243,.,O,.,O
39198,244,u.s.,O,NN,O
39199,244,breast,DI,NN,B-DI
39200,244,cancer,DI,NN,I-DI
39201,244,survivors,O,NNS,O
39202,244,bcss,O,NN,O
39203,244,expected,O,VBN,O
39204,244,increase,O,NN,O
39205,244,4,O,CD,O
39206,244,million,O,CD,O
39207,244,next,O,JJ,O
39208,244,5-10years.,O,JJ,O
39209,244,cancer,DI,NN,B-DI
39210,244,recurrence,O,NN,O
39211,244,risk,O,NN,O
39212,244,highest,O,JJS,O
39213,244,among,O,IN,O
39214,244,obese,O,JJ,O
39215,244,survivors.,O,NN,O
39216,244,inflammatory,O,NN,O
39217,244,pro-i,O,NN,O
39218,244,biomarkers,O,NNS,O
39219,244,including,O,VBG,O
39220,244,c-reactive,O,JJ,O
39221,244,protein,O,NN,O
39222,244,crp,O,NN,O
39223,244,interleukins,O,NNS,O
39224,244,-3,O,NN,O
39225,244,-6,O,NN,O
39226,244,-8,O,NN,O
39227,244,il-3,O,NN,O
39228,244,il-6,O,NN,O
39229,244,il-8,O,NN,O
39230,244,tumor,O,NN,O
39231,244,necrosis,O,NN,O
39232,244,factor,O,NN,O
39233,244,tnf,O,NN,O
39234,244,-α,O,NN,O
39235,244,associated,O,VBN,O
39236,244,cancer,DI,NN,B-DI
39237,244,recurrence,O,NN,O
39238,244,risk.,O,NN,O
39239,244,nutritional,O,JJ,O
39240,244,interventions,O,NNS,O
39241,244,aimed,O,VBN,O
39242,244,reducing,O,VBG,O
39243,244,inflammation,O,NN,O
39244,244,inf,O,NN,O
39245,244,may,O,MD,O
39246,244,contribute,O,NN,O
39247,244,reduced,O,VBN,O
39248,244,cancer,DI,NN,B-DI
39249,244,recurrence,O,NN,O
39250,244,risk,O,NN,O
39251,244,studies,O,NNS,O
39252,244,limited,O,JJ,O
39253,244,animal,O,NN,O
39254,244,models.,O,NN,O
39255,244,goals,O,NNS,O
39256,244,one-year,O,JJ,O
39257,244,culinary-based,O,JJ,O
39258,244,pilot,O,NN,O
39259,244,intervention,O,NN,O
39260,244,1,O,CD,O
39261,244,decrease,O,NN,O
39262,244,pro-i,O,NN,O
39263,244,biomarkers,O,NNS,O
39264,244,increase,O,NN,O
39265,244,anti-inflammatory,O,NN,O
39266,244,ai,NPI,NN,B-NPI
39267,244,cytokine,O,NN,O
39268,244,il-10,O,NN,O
39269,244,promoting,O,VBG,O
39270,244,ai,NPI,NN,B-NPI
39271,244,food,NPI,NN,I-NPI
39272,244,incorporation,O,NN,O
39273,244,bcs,O,NN,O
39274,244,diets,O,NNS,O
39275,244,2,O,CD,O
39276,244,examine,O,NN,O
39277,244,intervention,O,NN,O
39278,244,cancer,DI,NN,B-DI
39279,244,risk,O,NN,O
39280,244,factors,O,NNS,O
39281,244,including,O,VBG,O
39282,244,body,O,NN,O
39283,244,mass,O,NN,O
39284,244,index,O,NN,O
39285,244,bmi,O,NN,O
39286,244,circulating,O,VBG,O
39287,244,adipose,O,NN,O
39288,244,stromal,O,NN,O
39289,244,cells,O,NNS,O
39290,244,ascs,O,NN,O
39291,244,.,O,.,O
39292,244,total,O,JJ,O
39293,244,153,O,CD,O
39294,244,bcss,O,NN,O
39295,244,recruited.,O,NN,O
39296,244,overweight,O,NN,O
39297,244,obese,O,JJ,O
39298,244,women,O,NNS,O
39299,244,aged,O,VBN,O
39300,244,18,O,CD,O
39301,244,older,O,JJR,O
39302,244,intervention,O,NN,O
39303,244,ig,O,NN,O
39304,244,n76,O,NN,O
39305,244,cg,O,NN,O
39306,244,n77,O,NN,O
39307,244,groups.,O,NN,O
39308,244,cg,O,NN,O
39309,244,received,O,VBN,O
39310,244,monthly,O,RB,O
39311,244,nutritional,O,JJ,O
39312,244,brochures,O,NNS,O
39313,244,american,O,JJ,O
39314,244,institute,O,NN,O
39315,244,cancer,DI,NN,B-DI
39316,244,research.,O,NN,O
39317,244,ig,O,NN,O
39318,244,attended,O,VBD,O
39319,244,6,O,CD,O
39320,244,monthly,O,RB,O
39321,244,workshops,NPI,NNS,B-NPI
39322,244,lectures,NPI,NNS,I-NPI
39323,244,ai,NPI,NN,I-NPI
39324,244,topics,NPI,NNS,I-NPI
39325,244,chef-prepared,NPI,JJ,I-NPI
39326,244,food,NPI,NN,I-NPI
39327,244,demonstrations,O,NNS,O
39328,244,received,O,VBN,O
39329,244,monthly,O,RB,O
39330,244,newsletters,O,NNS,O
39331,244,telephone,NPI,NN,B-NPI
39332,244,calls,NPI,NNS,I-NPI
39333,244,incorporating,NPI,VBG,I-NPI
39334,244,motivational,NPI,NN,I-NPI
39335,244,interviewing.,O,NN,O
39336,244,baseline,O,NN,O
39337,244,6-,O,JJ,O
39338,244,12-month,O,JJ,O
39339,244,assessments,O,NNS,O
39340,244,fasting,O,VBG,O
39341,244,serum,O,NN,O
39342,244,assayed,O,NNS,O
39343,244,pro-iai,O,NN,O
39344,244,marker,O,NN,O
39345,244,asc,O,NN,O
39346,244,levels.,O,NN,O
39347,244,using,O,VBG,O
39348,244,r,DI,NN,B-DI
39349,244,stata,O,NNS,O
39350,244,version,O,NN,O
39351,244,14,O,CD,O
39352,244,stata,O,NNS,O
39353,244,corp,O,NN,O
39354,244,2015,O,CD,O
39355,244,differences,O,NNS,O
39356,244,found,O,NN,O
39357,244,groups,O,NNS,O
39358,244,baseline,O,NN,O
39359,244,demographic,O,JJ,O
39360,244,variables.,O,NN,O
39361,244,correlations,O,NNS,O
39362,244,serum,O,NN,O
39363,244,cytokine,O,NN,O
39364,244,levels,O,NNS,O
39365,244,bmi,O,NN,O
39366,244,body,O,NN,O
39367,244,fat,O,NN,O
39368,244,ascs,O,NN,O
39369,244,self-reported,O,JJ,O
39370,244,variables,O,NNS,O
39371,244,discussed,O,VBN,O
39372,244,.,O,.,O
39373,245,cognitive,NPI,NN,B-NPI
39374,245,training,NPI,NN,I-NPI
39375,245,led,O,VBN,O
39376,245,improvements,O,NNS,O
39377,245,cognitive,NPI,NN,B-NPI
39378,245,flexibility,O,NN,O
39379,245,verbal,O,NN,O
39380,245,fluency,O,NN,O
39381,245,processing,O,NN,O
39382,245,speed,O,NN,O
39383,245,marginally,O,RB,O
39384,245,downstream,O,NN,O
39385,245,improvements,O,NNS,O
39386,245,verbal,O,NN,O
39387,245,memory,O,NN,O
39388,245,assessed,O,VBN,O
39389,245,via,O,IN,O
39390,245,standardized,O,VBN,O
39391,245,measures.,O,NN,O
39392,245,self-ratings,O,NNS,O
39393,245,ef,O,NN,O
39394,245,skills,O,NNS,O
39395,245,including,O,VBG,O
39396,245,planning,O,NN,O
39397,245,organizing,O,VBG,O
39398,245,task,O,NN,O
39399,245,monitoring,O,NN,O
39400,245,also,O,RB,O
39401,245,improved,O,VBN,O
39402,245,active,O,JJ,O
39403,245,group,O,NN,O
39404,245,compared,O,VBN,O
39405,245,wait,O,NN,O
39406,245,list,O,NN,O
39407,245,group.,O,NN,O
39408,245,conducted,O,VBN,O
39409,245,controlled,O,VBN,O
39410,245,trial,O,NN,O
39411,245,investigate,O,NN,O
39412,245,feasibility,O,NN,O
39413,245,preliminary,O,JJ,O
39414,245,effectiveness,O,NN,O
39415,245,novel,O,NN,O
39416,245,online,O,NN,O
39417,245,ef,O,NN,O
39418,245,training,NPI,NN,B-NPI
39419,245,program,O,NN,O
39420,245,long-term,O,JJ,O
39421,245,bc,O,NN,O
39422,245,survivors.,O,NN,O
39423,245,total,O,JJ,O
39424,245,41,O,CD,O
39425,245,bc,O,NN,O
39426,245,survivors,O,NNS,O
39427,245,21,O,CD,O
39428,245,active,O,JJ,O
39429,245,20,O,CD,O
39430,245,wait,O,NN,O
39431,245,list,O,NN,O
39432,245,completed,O,VBN,O
39433,245,48,O,CD,O
39434,245,session,O,NN,O
39435,245,training,NPI,NN,B-NPI
39436,245,program,O,NN,O
39437,245,12,O,CD,O
39438,245,weeks.,O,NN,O
39439,245,participants,O,NNS,O
39440,245,average,O,JJ,O
